tract_fips,location_name,county_name,no_insurance_pct,high_bp_prevalence,heart_disease_prevalence,annual_checkup_pct,smoking_prevalence,diabetes_prevalence,obesity_prevalence,stroke_prevalence,CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,lapophalf,lapop1,lapop10,lalowihalf,lalowi1,lalowi10,health_risk_score,health_risk_category,is_food_desert,combined_risk
06097153809,6097153809,Sonoma,9.5,30.4,6.7,70.9,12.6,10.9,28.8,3.4,6097153809.0,California,Sonoma County,1.0,0.0,0.0,0.0,2532.04269301565,81.9939101487398,,646.200566093205,18.2495519062504,,17.26,High Risk,False,High Risk: Disease Only
06097153810,6097153810,Sonoma,10.0,28.2,6.1,69.5,12.8,11.1,30.5,3.2,,,,1.0,0.0,,,,,,,,,17.18,High Risk,False,High Risk: Disease Only
06097153811,6097153811,Sonoma,7.3,26.7,5.3,70.4,11.1,9.7,28.9,2.8,,,,1.0,0.0,,,,,,,,,15.579999999999998,High Risk,False,High Risk: Disease Only
06097153902,6097153902,Sonoma,10.2,27.5,6.0,70.1,11.7,10.7,30.2,3.1,6097153902.0,California,Sonoma County,1.0,0.0,0.0,0.0,295.705982353538,2.60563989728689,,58.105356387794,0.737772772088647,,16.92,High Risk,False,High Risk: Disease Only
06097153903,6097153903,Sonoma,6.8,31.9,7.7,74.7,11.4,11.7,28.8,3.7,6097153903.0,California,Sonoma County,1.0,0.0,0.0,0.0,2458.49793379463,327.760373947094,,389.231573137247,36.6574096286458,,17.38,High Risk,False,High Risk: Disease Only
06097153904,6097153904,Sonoma,5.8,33.5,7.8,76.3,9.0,11.1,26.2,3.6,,,,1.0,0.0,,,,,,,,,16.88,High Risk,False,High Risk: Disease Only
06097153905,6097153905,Sonoma,6.9,31.4,7.1,73.3,10.8,11.2,29.5,3.5,,,,1.0,0.0,,,,,,,,,17.22,High Risk,False,High Risk: Disease Only
06097154000,6097154000,Sonoma,5.1,34.6,7.7,77.1,7.7,11.0,26.1,3.4,6097154000.0,California,Sonoma County,0.0,0.0,0.0,0.0,2389.409510884,2018.55995768742,,478.342479028497,416.362735564258,,16.9,High Risk,False,High Risk: Disease Only
06097154100,6097154100,Sonoma,7.7,32.1,7.0,73.9,9.6,10.9,28.0,3.3,6097154100.0,California,Sonoma County,0.0,0.0,0.0,0.0,3729.00000576387,3729.00000576387,,834.631819604402,834.631819604402,,17.14,High Risk,False,High Risk: Disease Only
06097154201,6097154201,Sonoma,12.7,29.5,6.7,69.8,13.6,11.5,31.4,3.6,6097154201.0,California,Sonoma County,1.0,1.0,1.0,1.0,2496.87785739443,550.866712526447,,1111.66696368947,210.532008837938,,18.36,High Risk,True,High Risk: Desert + Disease
06097154202,6097154202,Sonoma,8.2,32.4,7.3,72.9,11.0,11.1,28.6,3.7,6097154202.0,California,Sonoma County,1.0,0.0,0.0,0.0,2466.0658136066,448.501050010667,1.03587160368846,437.37239683287,54.0637970418935,0.0925553155509959,17.520000000000003,High Risk,False,High Risk: Disease Only
06097154304,6097154304,Sonoma,5.9,36.2,8.5,75.7,11.6,12.7,29.6,4.1,6097154304.0,California,Sonoma County,0.0,0.0,0.0,0.0,2399.99999918987,2399.99999918987,726.203314072287,563.916954075826,563.916954075826,195.7676217262,18.580000000000002,High Risk,False,High Risk: Disease Only
06097154305,6097154305,Sonoma,5.4,36.4,8.7,77.7,9.8,12.0,26.9,4.0,,,,1.0,0.0,,,,,,,,,17.880000000000003,High Risk,False,High Risk: Disease Only
06097154306,6097154306,Sonoma,4.5,33.7,7.4,75.6,9.8,10.7,27.2,3.5,,,,1.0,0.0,,,,,,,,,16.7,High Risk,False,High Risk: Disease Only
06097154307,6097154307,Sonoma,3.7,41.8,10.9,80.7,9.6,14.3,27.2,5.0,,,,1.0,0.0,,,,,,,,,19.580000000000002,High Risk,False,High Risk: Disease Only
06097154308,6097154308,Sonoma,5.2,45.6,11.7,82.8,8.4,14.9,27.0,5.3,,,,1.0,0.0,,,,,,,,,20.880000000000003,Critical Risk,False,High Risk: Disease Only
06099000101,6099000101,Stanislaus,7.3,36.5,8.0,71.8,13.5,12.1,32.8,4.1,6099000101.0,California,Stanislaus County,0.0,0.0,0.0,0.0,4797.93487856139,4526.35566696617,91.2165992036116,1133.81096691918,1075.19167553947,29.2422608451297,19.34,High Risk,False,High Risk: Disease Only
06099000102,6099000102,Stanislaus,7.0,36.2,7.6,71.8,11.9,11.7,31.3,3.8,6099000102.0,California,Stanislaus County,0.0,0.0,0.0,0.0,3852.84204073881,3647.97697083701,3.92513114179019,1108.22278563224,1060.31422957518,1.17957308261248,18.759999999999998,High Risk,False,High Risk: Disease Only
06099000201,6099000201,Stanislaus,8.0,33.9,7.0,70.8,12.8,11.1,33.7,3.7,6099000201.0,California,Stanislaus County,1.0,0.0,0.0,0.0,3900.39913788217,2319.84154070914,,1342.23697404271,873.160519206431,,18.740000000000002,High Risk,False,High Risk: Disease Only
06099000202,6099000202,Stanislaus,9.3,28.4,5.7,67.4,13.5,10.0,33.2,3.1,6099000202.0,California,Stanislaus County,1.0,0.0,0.0,0.0,6592.99999024603,4516.76870360109,,2157.66964407585,959.32453272253,,17.32,High Risk,False,High Risk: Disease Only
06099000204,6099000204,Stanislaus,11.0,36.3,7.7,71.8,13.5,12.4,34.4,4.1,,,,1.0,0.0,,,,,,,,,20.36,Critical Risk,False,High Risk: Disease Only
06099000205,6099000205,Stanislaus,11.4,31.8,6.7,68.0,15.3,11.4,35.0,3.7,,,,1.0,0.0,,,,,,,,,19.26,High Risk,False,High Risk: Disease Only
06099000301,6099000301,Stanislaus,20.3,35.9,8.3,67.9,17.4,15.6,39.7,4.8,6099000301.0,California,Stanislaus County,1.0,0.0,0.0,0.0,57.069091796875,,,37.3135831356049,,,23.96,Critical Risk,False,High Risk: Disease Only
06099000302,6099000302,Stanislaus,15.3,33.8,7.2,68.2,15.6,13.2,37.1,4.0,6099000302.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1673.80056316589,,,777.342942350966,,,21.32,Critical Risk,False,High Risk: Disease Only
06099000303,6099000303,Stanislaus,13.9,29.5,5.2,66.8,13.0,11.1,35.6,2.9,6099000303.0,California,Stanislaus County,1.0,0.0,0.0,0.0,4010.21544770058,,,1514.54941525322,,,19.060000000000002,High Risk,False,High Risk: Disease Only
06099000304,6099000304,Stanislaus,20.5,30.9,6.2,65.6,14.7,13.3,38.0,3.5,6099000304.0,California,Stanislaus County,1.0,0.0,1.0,0.0,3348.03172894754,158.884878994897,,1657.61022456177,66.1452436856925,,21.78,Critical Risk,False,High Risk: Disease Only
06099000403,6099000403,Stanislaus,7.3,34.4,6.9,72.2,10.8,11.3,31.2,3.5,6099000403.0,California,Stanislaus County,1.0,0.0,0.0,0.0,3452.25524555147,2.50005668401718,,848.6225146465,0.674826726317406,,18.220000000000002,High Risk,False,High Risk: Disease Only
06099000404,6099000404,Stanislaus,10.9,37.3,8.3,71.2,16.1,14.5,36.5,4.7,6099000404.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2037.83052847022,14.9815010204911,,798.780363825266,5.22006696090102,,21.5,Critical Risk,False,High Risk: Disease Only
06099000405,6099000405,Stanislaus,13.5,35.8,8.4,69.9,16.7,14.2,38.5,4.8,,,,1.0,0.0,,,,,,,,,22.080000000000002,Critical Risk,False,High Risk: Disease Only
06099000406,6099000406,Stanislaus,9.5,26.5,4.3,66.8,11.3,9.3,31.4,2.4,,,,1.0,0.0,,,,,,,,,16.2,High Risk,False,High Risk: Disease Only
06099000407,6099000407,Stanislaus,7.3,30.9,5.7,70.3,10.4,10.1,30.5,2.9,,,,1.0,0.0,,,,,,,,,16.9,High Risk,False,High Risk: Disease Only
06099000501,6099000501,Stanislaus,9.0,30.6,5.5,69.0,11.4,10.8,32.3,2.9,6099000501.0,California,Stanislaus County,0.0,0.0,0.0,0.0,6219.39566684447,3388.06297199361,,1316.76188130425,584.901867923138,,17.639999999999997,High Risk,False,High Risk: Disease Only
06099000503,6099000503,Stanislaus,10.4,29.7,5.3,68.0,12.9,10.5,33.6,3.0,6099000503.0,California,Stanislaus County,1.0,0.0,0.0,0.0,0.0,,,0.0,,,17.900000000000002,High Risk,False,High Risk: Disease Only
06099000505,6099000505,Stanislaus,10.6,33.3,6.1,69.1,14.0,11.9,32.9,3.4,6099000505.0,California,Stanislaus County,1.0,0.0,0.0,0.0,2011.30014629594,73.5857389295852,,745.090881278415,27.177038212536,,18.959999999999997,High Risk,False,High Risk: Disease Only
06099000506,6099000506,Stanislaus,10.3,35.1,6.9,70.4,13.1,12.0,34.3,3.8,6099000506.0,California,Stanislaus County,1.0,0.0,1.0,0.0,689.595314718317,10.4303643810563,,134.412073782994,1.60557241539937,,19.72,High Risk,False,High Risk: Disease Only
06099000511,6099000511,Stanislaus,7.3,29.2,5.0,69.8,10.2,10.2,28.8,2.6,,,,1.0,0.0,,,,,,,,,16.1,High Risk,False,High Risk: Disease Only
06099000512,6099000512,Stanislaus,6.6,38.6,8.7,75.1,10.6,13.2,31.2,4.5,,,,1.0,0.0,,,,,,,,,19.659999999999997,High Risk,False,High Risk: Disease Only
06099000513,6099000513,Stanislaus,10.8,26.9,4.4,65.7,12.1,9.6,33.2,2.4,,,,1.0,0.0,,,,,,,,,16.979999999999997,High Risk,False,High Risk: Disease Only
06099000514,6099000514,Stanislaus,14.8,29.9,5.5,67.3,12.5,11.5,35.9,3.0,,,,1.0,0.0,,,,,,,,,19.52,High Risk,False,High Risk: Disease Only
06099000601,6099000601,Stanislaus,11.6,31.7,6.1,68.5,13.9,11.9,34.1,3.3,6099000601.0,California,Stanislaus County,1.0,0.0,0.0,0.0,4601.39155092463,865.18644278869,,1167.16617018078,229.851458915975,,19.08,High Risk,False,High Risk: Disease Only
06099000602,6099000602,Stanislaus,10.9,30.2,5.7,68.0,12.2,11.2,33.8,3.1,6099000602.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1084.96876537055,,,224.941568457521,,,18.36,High Risk,False,High Risk: Disease Only
06099000801,6099000801,Stanislaus,9.2,34.3,7.6,71.4,12.4,12.2,33.0,4.1,6099000801.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1745.70938193239,,,529.535558922333,,,19.259999999999998,High Risk,False,High Risk: Disease Only
06099000803,6099000803,Stanislaus,16.9,33.6,7.6,68.7,16.1,14.3,37.3,4.4,6099000803.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2205.19514682889,,,1342.78641855717,,,21.939999999999998,Critical Risk,False,High Risk: Disease Only
06099000805,6099000805,Stanislaus,13.3,33.4,6.3,68.1,14.5,12.2,36.0,3.6,6099000805.0,California,Stanislaus County,1.0,0.0,1.0,0.0,3497.41155762132,,,1437.88150984235,,,20.240000000000002,Critical Risk,False,High Risk: Disease Only
06099000806,6099000806,Stanislaus,10.5,32.4,6.4,69.8,12.5,11.6,33.7,3.5,6099000806.0,California,Stanislaus County,1.0,0.0,0.0,0.0,16.0467885881662,,,5.10330212116241,,,18.919999999999998,High Risk,False,High Risk: Disease Only
06099000807,6099000807,Stanislaus,10.8,31.2,6.3,68.7,12.2,10.9,31.7,3.5,6099000807.0,California,Stanislaus County,1.0,0.0,0.0,0.0,21.3114609718323,,,7.36938381195068,,,18.18,High Risk,False,High Risk: Disease Only
06099000905,6099000905,Stanislaus,10.7,34.8,7.6,71.4,12.3,12.1,33.1,4.0,6099000905.0,California,Stanislaus County,1.0,0.0,0.0,0.0,4982.7903316915,118.290644407272,,1222.5941412542,15.1945964992046,,19.66,High Risk,False,High Risk: Disease Only
06099000906,6099000906,Stanislaus,8.6,33.8,7.0,70.8,12.2,11.6,33.1,3.8,6099000906.0,California,Stanislaus County,1.0,0.0,0.0,0.0,5791.07177515913,3671.49781539524,,1419.10987712842,688.623629202164,,18.82,High Risk,False,High Risk: Disease Only
06099000907,6099000907,Stanislaus,7.4,36.0,7.8,72.5,12.2,12.0,32.4,4.0,6099000907.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1380.1681654565,,,204.035898427945,,,19.12,High Risk,False,High Risk: Disease Only
06099000908,6099000908,Stanislaus,10.6,31.9,6.1,69.3,12.3,11.1,33.2,3.3,6099000908.0,California,Stanislaus County,1.0,0.0,1.0,0.0,690.661136627197,,,345.599972128868,,,18.580000000000002,High Risk,False,High Risk: Disease Only
06099000909,6099000909,Stanislaus,10.8,33.4,6.8,69.6,14.7,11.7,35.2,3.8,6099000909.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1101.32393664122,,,432.342336520553,,,19.58,High Risk,False,High Risk: Disease Only
06099000910,6099000910,Stanislaus,13.2,34.0,7.0,68.4,17.2,13.0,38.2,4.1,6099000910.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1749.97610020638,,,818.052984237671,,,21.080000000000002,Critical Risk,False,High Risk: Disease Only
06099000911,6099000911,Stanislaus,9.1,30.3,5.3,68.5,12.5,10.2,32.9,2.9,6099000911.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1990.38125008345,,,574.233251586556,,,17.56,High Risk,False,High Risk: Disease Only
06099000913,6099000913,Stanislaus,7.2,29.3,5.3,69.6,11.8,10.5,32.0,2.9,,,,1.0,0.0,,,,,,,,,16.86,High Risk,False,High Risk: Disease Only
06099000914,6099000914,Stanislaus,7.5,25.2,4.4,68.3,10.4,9.8,28.8,2.5,,,,1.0,0.0,,,,,,,,,15.14,High Risk,False,High Risk: Disease Only
06099000915,6099000915,Stanislaus,6.9,27.8,4.9,69.0,10.4,9.6,29.8,2.6,,,,1.0,0.0,,,,,,,,,15.8,High Risk,False,High Risk: Disease Only
06099001001,6099001001,Stanislaus,10.1,33.6,7.0,71.1,12.4,11.9,34.7,3.8,6099001001.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1970.48590327054,,,669.085011396557,,,19.46,High Risk,False,High Risk: Disease Only
06099001002,6099001002,Stanislaus,11.9,33.9,7.2,69.4,15.6,12.6,36.3,4.1,6099001002.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2301.18416187167,,,909.585158820264,,,20.380000000000003,Critical Risk,False,High Risk: Disease Only
06099001100,6099001100,Stanislaus,13.3,36.8,8.2,70.0,16.6,13.9,37.0,4.9,6099001100.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2054.69620493799,,,955.506638187915,,,21.84,Critical Risk,False,High Risk: Disease Only
06099001200,6099001200,Stanislaus,9.9,32.3,6.1,69.0,14.6,11.0,36.4,3.5,6099001200.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1873.40140356496,,,815.421804297715,,,19.14,High Risk,False,High Risk: Disease Only
06099001300,6099001300,Stanislaus,8.7,33.3,7.1,71.2,13.3,11.7,34.5,3.8,6099001300.0,California,Stanislaus County,1.0,0.0,0.0,0.0,1438.71690597758,,,307.80230599083,,,19.06,High Risk,False,High Risk: Disease Only
06099001400,6099001400,Stanislaus,14.4,32.7,7.3,67.9,18.1,13.5,39.0,4.3,6099001400.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1536.80222545564,,,668.257425427437,,,21.380000000000003,Critical Risk,False,High Risk: Disease Only
06099001500,6099001500,Stanislaus,17.8,32.2,6.8,67.6,14.8,13.9,36.3,3.9,6099001500.0,California,Stanislaus County,1.0,1.0,1.0,1.0,3311.54672989031,768.094886966981,,1208.0576146083,289.713076686719,,21.4,Critical Risk,True,High Risk: Desert + Disease
06099001601,6099001601,Stanislaus,23.5,31.0,6.3,64.9,16.8,14.5,37.7,3.9,6099001601.0,California,Stanislaus County,1.0,0.0,0.0,0.0,360.407810330391,,,148.74357226491,,,22.6,Critical Risk,False,High Risk: Disease Only
06099001603,6099001603,Stanislaus,20.8,31.8,5.9,65.1,15.5,13.1,37.5,3.4,6099001603.0,California,Stanislaus County,1.0,1.0,1.0,1.0,5274.66848946619,755.982308920473,,3752.77127746434,559.967515056022,,21.82,Critical Risk,True,High Risk: Desert + Disease
06099001604,6099001604,Stanislaus,27.7,33.6,6.9,66.5,19.0,16.4,41.9,4.4,6099001604.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2049.63220235705,,,1544.89757178724,,,25.299999999999997,Critical Risk,False,High Risk: Disease Only
06099001700,6099001700,Stanislaus,28.8,34.6,7.4,64.1,22.6,16.6,41.4,4.9,6099001700.0,California,Stanislaus County,1.0,0.0,0.0,0.0,89.1228413581848,,,72.8802876472473,,,25.76,Critical Risk,False,High Risk: Disease Only
06099001800,6099001800,Stanislaus,18.1,39.8,9.7,69.1,22.6,16.7,42.2,6.1,6099001800.0,California,Stanislaus County,1.0,0.0,0.0,0.0,130.120678380132,,,97.3912865146995,,,25.3,Critical Risk,False,High Risk: Disease Only
06099001900,6099001900,Stanislaus,8.8,31.9,6.2,69.5,12.3,10.8,33.4,3.2,6099001900.0,California,Stanislaus County,1.0,0.0,0.0,0.0,4342.14034723633,232.73968732357,,1165.74718828002,92.1976896822453,,18.22,High Risk,False,High Risk: Disease Only
06099002002,6099002002,Stanislaus,16.5,33.2,6.9,67.1,16.9,13.6,38.7,3.9,6099002002.0,California,Stanislaus County,1.0,1.0,1.0,1.0,4418.05983187293,3606.33246265387,,2023.12926879022,1588.90633428897,,21.78,Critical Risk,True,High Risk: Desert + Disease
06099002004,6099002004,Stanislaus,14.5,30.3,5.6,65.9,14.6,11.3,35.8,3.3,6099002004.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2025.52313616057,1.13497973326594,,1180.39645270084,0.46603292459622,,19.5,High Risk,False,High Risk: Disease Only
06099002005,6099002005,Stanislaus,15.2,30.0,5.5,66.8,13.8,11.7,35.7,3.2,6099002005.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2676.55802793428,,,1505.34363888949,,,19.62,High Risk,False,High Risk: Disease Only
06099002006,6099002006,Stanislaus,11.1,27.2,4.7,67.0,11.4,10.1,32.2,2.6,6099002006.0,California,Stanislaus County,1.0,0.0,0.0,0.0,2064.8130883202,,,729.981259919703,,,17.06,High Risk,False,High Risk: Disease Only
06099002100,6099002100,Stanislaus,25.4,37.8,8.3,65.4,23.4,17.2,43.7,5.2,6099002100.0,California,Stanislaus County,1.0,1.0,1.0,1.0,4164.99998196587,3143.79711782932,,2706.60659584403,2032.08804618195,,26.48,Critical Risk,True,High Risk: Desert + Disease
06099002200,6099002200,Stanislaus,23.7,32.0,6.9,65.1,18.4,15.0,40.0,4.2,6099002200.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2994.44207885068,,,1717.52220000027,,,23.520000000000003,Critical Risk,False,High Risk: Disease Only
06099002302,6099002302,Stanislaus,26.9,35.6,8.0,65.9,19.4,17.1,42.4,4.9,6099002302.0,California,Stanislaus County,1.0,1.0,1.0,1.0,3189.7516223962,558.735318779945,,2501.04869136919,403.630598187447,,26.0,Critical Risk,True,High Risk: Desert + Disease
06099002303,6099002303,Stanislaus,22.2,27.7,4.9,65.3,13.8,12.2,38.3,2.9,,,,1.0,0.0,,,,,,,,,21.06,Critical Risk,False,High Risk: Disease Only
06099002304,6099002304,Stanislaus,28.3,34.2,7.5,64.8,20.8,16.2,42.3,4.7,,,,1.0,0.0,,,,,,,,,25.7,Critical Risk,False,High Risk: Disease Only
06099002401,6099002401,Stanislaus,24.1,30.3,5.3,64.3,15.7,13.5,39.9,3.2,6099002401.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1834.35590347764,,,925.945090785041,,,22.619999999999997,Critical Risk,False,High Risk: Disease Only
06099002402,6099002402,Stanislaus,28.7,31.9,6.5,62.8,20.1,15.2,42.1,4.0,6099002402.0,California,Stanislaus County,1.0,0.0,1.0,0.0,2310.35703608394,91.2852149009705,,1613.20791251957,38.411670923233,,24.88,Critical Risk,False,High Risk: Disease Only
06099002503,6099002503,Stanislaus,21.4,31.7,6.4,66.3,16.5,13.9,40.7,3.8,6099002503.0,California,Stanislaus County,1.0,0.0,1.0,0.0,1088.35639569047,,,677.463133163052,,,22.82,Critical Risk,False,High Risk: Disease Only
06099002504,6099002504,Stanislaus,19.0,30.9,6.5,66.1,15.4,13.9,37.7,3.8,6099002504.0,California,Stanislaus County,1.0,0.0,0.0,0.0,4271.51447863132,189.92976872623,,1282.91875051707,51.1349376775324,,21.6,Critical Risk,False,High Risk: Disease Only
